Date,Start Period,End Period,GHI - W/m^2,Barometer - hPa,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Avg Wind Speed - km/h,Rain - mm,High Rain Rate - mm/h,UV Index,Wind Run - km,Month of Year,Hour of Day,Solar Zenith Angle,GHI_lag (t-1),Daytime
"July 19, 2024",5:00:00,6:00:00,5.692307692,1006.838462,25,94,24,24,1,0,0,0,-0.3,7.5,6,87.51358208,5.692307692,1
"July 19, 2024",6:00:00,7:00:00,42.30769231,1007.892308,25,93.76923077,24,24.07692308,1.538461538,0,0,0.076923077,0.3,7.5,7,73.51568491,42.30769231,1
"July 19, 2024",7:00:00,8:00:00,203.8461538,1008.330769,26.38461538,90.84615385,24.53846154,25.15384615,1.769230769,0,0,1.461538462,-0.1,7.5,8,59.4864372,203.8461538,1
"July 19, 2024",8:00:00,9:00:00,226.2307692,1008.384615,28,84.53846154,25,25.84615385,3.384615385,0,0,2.076923077,0.3,7.5,9,45.56606242,226.2307692,1
"July 19, 2024",9:00:00,10:00:00,356.3076923,1008.607692,28.61538462,80.92307692,25,26,6.923076923,0,0,3.769230769,0.2,7.5,10,32.04007521,356.3076923,1
"July 19, 2024",10:00:00,11:00:00,477.3846154,1007.969231,29.38461538,77.92307692,25,26,8.076923077,0,0,5.769230769,0,7.5,11,19.87160312,477.3846154,1
"July 19, 2024",11:00:00,12:00:00,453.1538462,1007.353846,30,76.76923077,25.07692308,26,8.538461538,0,0,5.692307692,0,7.5,12,13.56558618,453.1538462,1
"July 19, 2024",12:00:00,13:00:00,253.8461538,1006.661538,29.61538462,77.15384615,25.07692308,26,6.461538462,0,0,3.692307692,-0.2,7.5,13,19.87160312,253.8461538,1
"July 19, 2024",13:00:00,14:00:00,351.0769231,1005.7,29.84615385,75.53846154,25,26,5.923076923,0,0,4.076923077,0,7.5,14,32.04007521,351.0769231,1
"July 19, 2024",14:00:00,15:00:00,249.1538462,1004.9,30,75.53846154,25,26,6.153846154,0,0,2.615384615,0,7.5,15,45.56606242,249.1538462,1
"July 19, 2024",15:00:00,16:00:00,177.8461538,1005.084615,29.53846154,76.38461538,24.92307692,25.92307692,8.692307692,0,0,1.307692308,0.8,7.5,16,59.4864372,177.8461538,1
"July 19, 2024",16:00:00,17:00:00,28.38461538,1005.853846,25.38461538,89,23.84615385,24.07692308,11.69230769,0.815384615,21.96923077,0,-0.3,7.5,17,73.51568491,28.38461538,1
"July 19, 2024",17:00:00,18:00:00,15.92307692,1006.1,25.92307692,90.61538462,24,24.15384615,9.692307692,0.123076923,1.769230769,0,-0.2,7.5,18,87.51358208,15.92307692,1
"July 19, 2024",18:00:00,19:00:00,0,1006.607692,26,92.38461538,24.53846154,25,3.846153846,0.046153846,0.784615385,0,-0.8,7.5,19,101.3608649,0,0
"July 19, 2024",19:00:00,20:00:00,0,1007.2,26,92.53846154,25,25,1.769230769,0,0,0,0.2,7.5,20,114.896297,0,0
"July 19, 2024",20:00:00,21:00:00,0,1007.984615,26.46153846,87.46153846,24.23076923,25,5,0,0,0,0.7,7.5,21,127.8300437,0,0
"July 19, 2024",21:00:00,22:00:00,0,1008.215385,27,83.61538462,24,25,7.153846154,0,0,0,-0.3,7.5,22,139.5446745,0,0
"July 19, 2024",22:00:00,23:00:00,0,1008.130769,27,83.15384615,24,25,6.076923077,0,0,0,-0.3,7.5,23,148.6154866,0,0
"July 19, 2024",23:00:00,0:00:00,0,1007.792308,27.23076923,82.15384615,24,25,3.538461538,0,0,0,0,7.5,24,152.2930138,0,0
"July 20, 2024",0:00:00,1:00:00,0,1007.276923,28,80,24,24.84615385,5.923076923,0,0,0,0.2,7.5,1,148.7847894,0,0
"July 20, 2024",1:00:00,2:00:00,0,1006.792308,27.53846154,80.61538462,24,24.84615385,3.846153846,0,0,0,-0.4,7.5,2,139.6699494,0,0
"July 20, 2024",2:00:00,3:00:00,0,1006.415385,27,81.84615385,23.92307692,24.46153846,4,0,0,0,0.6,7.5,3,127.9192353,0,0
"July 20, 2024",3:00:00,4:00:00,0,1006.307692,27,80.61538462,23.84615385,24.30769231,4.769230769,0,0,0,-0.4,7.5,4,114.9584455,0,0
"July 20, 2024",4:00:00,5:00:00,0,1006.7,26.76923077,84.38461538,24,24.76923077,1.769230769,0,0,0,-0.2,7.5,5,101.4016706,0,0
"July 20, 2024",5:00:00,6:00:00,1.461538462,1007.276923,26.46153846,85.76923077,24,24.38461538,2.769230769,0,0,0,0.3,7.5,6,87.53605441,1.461538462,1
"July 20, 2024",6:00:00,7:00:00,45.30769231,1008.230769,27,83.53846154,24,25,3.076923077,0,0,0,-0.2,7.5,7,73.52079439,45.30769231,1
"July 20, 2024",7:00:00,8:00:00,142.7692308,1008.761538,27.30769231,83.23076923,24,25,2.307692308,0,0,1.230769231,0.1,7.5,8,59.47313849,142.7692308,1
"July 20, 2024",8:00:00,9:00:00,310.7692308,1008.907692,28.61538462,77.46153846,24,25,3.461538462,0,0,2.769230769,0.2,7.5,9,45.53033853,310.7692308,1
"July 20, 2024",9:00:00,10:00:00,440.6153846,1008.853846,29.53846154,75.46153846,24.92307692,25.92307692,6.230769231,0,0,4.692307692,0.2,7.5,10,31.9716265,440.6153846,1
"July 20, 2024",10:00:00,11:00:00,454.5384615,1008.446154,30,74.23076923,25,26,6.846153846,0,0,5.461538462,-0.1,7.5,11,19.74455468,454.5384615,1
"July 20, 2024",11:00:00,12:00:00,511.0769231,1008.261538,29.92307692,75.46153846,25,26,7.692307692,0,0,6.153846154,0.1,7.5,12,13.37081317,511.0769231,1
"July 20, 2024",12:00:00,13:00:00,632.5384615,1007.815385,30.61538462,72.38461538,25.23076923,26.38461538,6.307692308,0,0,7.153846154,-0.2,7.5,13,19.74455468,632.5384615,1
"July 20, 2024",13:00:00,14:00:00,492,1007.192308,31,72.07692308,25.38461538,26.38461538,8.384615385,0,0,5.384615385,0.4,7.5,14,31.9716265,492,1
"July 20, 2024",14:00:00,15:00:00,264.3846154,1006.623077,30.61538462,74,25.38461538,26.38461538,11,0,0,2.769230769,-0.3,7.5,15,45.53033853,264.3846154,1
"July 20, 2024",15:00:00,16:00:00,190.7692308,1006.369231,30.23076923,77.38461538,25.84615385,26.53846154,12.38461538,0,0,1.384615385,0.4,7.5,16,59.47313849,190.7692308,1
"July 20, 2024",16:00:00,17:00:00,83.53846154,1006.546154,29,81.46153846,26,26.61538462,14.53846154,0,0,0.384615385,0.1,7.5,17,73.52079439,83.53846154,1
"July 20, 2024",17:00:00,18:00:00,15.69230769,1007.192308,28.92307692,84.46153846,26,26.69230769,13.07692308,0,0,0,0,7.5,18,87.53605441,15.69230769,1
"July 20, 2024",18:00:00,19:00:00,0,1008.230769,28.30769231,85.61538462,26,26,10.38461538,0,0,0,-0.4,7.5,19,101.4016706,0,0
"July 20, 2024",19:00:00,20:00:00,0,1008.753846,28.30769231,85.61538462,26,26,9,0,0,0,0,7.5,20,114.9584455,0,0
"July 20, 2024",20:00:00,21:00:00,0,1009.369231,28,87.46153846,25.84615385,26,9.384615385,0.061538462,1.415384615,0,-0.1,7.5,21,127.9192353,0,0
"July 20, 2024",21:00:00,22:00:00,0,1009.938462,27,89.38461538,25,25.84615385,4.769230769,0.061538462,0.723076923,0,-0.2,7.5,22,139.6699494,0,0
"July 20, 2024",22:00:00,23:00:00,0,1009.830769,26.38461538,90.76923077,25,25.30769231,5.538461538,0.169230769,2.384615385,0,-0.1,7.5,23,148.7847894,0,0
"July 20, 2024",23:00:00,0:00:00,0,1009.384615,26.30769231,91.23076923,25,25,4.538461538,0.015384615,0.323076923,0,0.1,7.5,24,152.4877868,0,0
"July 21, 2024",0:00:00,1:00:00,0,1008.561538,27,90.76923077,25,25.46153846,3.615384615,0,0,0,-0.3,7.5,1,148.9590764,0,0
"July 21, 2024",1:00:00,2:00:00,0,1007.923077,26.38461538,91.53846154,25,25,1.307692308,0,0,0,-0.1,7.5,2,139.79864,0,0
"July 21, 2024",2:00:00,3:00:00,0,1007.453846,26,91.69230769,24.92307692,25,1,0,0,0,0,7.5,3,128.0107732,0,0
"July 21, 2024",3:00:00,4:00:00,0,1007.023077,26,91.38461538,24.92307692,25,1.307692308,0,0,0,0.2,7.5,4,115.0222367,0,0
"July 21, 2024",4:00:00,5:00:00,0,1006.953846,26.30769231,90.23076923,24.30769231,25,3.153846154,0,0,0,0,7.5,5,101.4436115,0,0
"July 21, 2024",5:00:00,6:00:00,6.230769231,1007.1,26,93.46153846,24.07692308,25,1.384615385,0,0,0,-0.1,7.5,6,87.55925504,6.230769231,1
"July 21, 2024",6:00:00,7:00:00,130.3846154,1007.384615,26.15384615,93.15384615,25,25.07692308,1.769230769,0,0,0.307692308,0.2,7.5,7,73.52626772,130.3846154,1
"July 21, 2024",7:00:00,8:00:00,233.4615385,1007.623077,27.69230769,86.46153846,25,26,3.461538462,0,0,1.384615385,0.2,7.5,8,59.45983319,233.4615385,1
"July 21, 2024",8:00:00,9:00:00,386.9230769,1007.653846,29.23076923,79.53846154,25.23076923,26,5.384615385,0,0,3.230769231,0,7.5,9,45.49416179,386.9230769,1
"July 21, 2024",9:00:00,10:00:00,535.7692308,1007.407692,29.76923077,76.23076923,25.07692308,26,9.076923077,0,0,5.384615385,0.4,7.5,10,31.90202462,535.7692308,1
"July 21, 2024",10:00:00,11:00:00,636.6153846,1007.076923,30.15384615,74.69230769,25,26.07692308,11.92307692,0,0,7.307692308,0.1,7.5,11,19.61467202,636.6153846,1
"July 21, 2024",11:00:00,12:00:00,669.6923077,1006.846154,31,71.30769231,25.23076923,26.30769231,10.69230769,0,0,8.230769231,-0.2,7.5,12,13.1699829,669.6923077,1
"July 21, 2024",12:00:00,13:00:00,664.5384615,1006.338462,31.38461538,70.76923077,25.53846154,26.69230769,9.230769231,0,0,7.461538462,0,7.5,13,19.61467202,664.5384615,1
"July 21, 2024",13:00:00,14:00:00,538.5384615,1005.953846,31.76923077,69.76923077,25.69230769,26.76923077,8.153846154,0,0,5.846153846,-0.2,7.5,14,31.90202462,538.5384615,1
"July 21, 2024",14:00:00,15:00:00,403.6923077,1005.753846,31.61538462,71.92307692,26,27,10.53846154,0,0,3.769230769,0.5,7.5,15,45.49416179,403.6923077,1
"July 21, 2024",15:00:00,16:00:00,187.3076923,1005.723077,30.69230769,76.92307692,26,27,12.30769231,0,0,1.538461538,-0.2,7.5,16,59.45983319,187.3076923,1
"July 21, 2024",16:00:00,17:00:00,67.07692308,1006.046154,29.92307692,80.69230769,26.15384615,27,10.23076923,0.046153846,0.907692308,0.307692308,0,7.5,17,73.52626772,67.07692308,1
"July 21, 2024",17:00:00,18:00:00,11.38461538,1006.638462,29,85.53846154,26.23076923,27,11,0.046153846,1.676923077,0,0.1,7.5,18,87.55925504,11.38461538,1
"July 21, 2024",18:00:00,19:00:00,0,1007.9,27.69230769,81.69230769,24.30769231,25.07692308,7.461538462,0.276923077,8.215384615,0,-0.3,7.5,19,101.4436115,0,0
"July 21, 2024",19:00:00,20:00:00,0,1009.076923,23.84615385,90.61538462,22.07692308,22.76923077,5.615384615,2.8,67,0,-0.4,7.5,20,115.0222367,0,0
"July 21, 2024",20:00:00,21:00:00,0,1009.661538,24.92307692,94,23.92307692,24,6.153846154,0.369230769,9.830769231,0,0.1,7.5,21,128.0107732,0,0
"July 21, 2024",21:00:00,22:00:00,0,1009.7,25,94.38461538,24,24.15384615,2.692307692,0.123076923,1.876923077,0,-0.3,7.5,22,139.79864,0,0
"July 21, 2024",22:00:00,23:00:00,0,1010.207692,24.69230769,94,23.69230769,24,2,0.092307692,1.615384615,0,0.1,7.5,23,148.9590764,0,0
"July 21, 2024",23:00:00,0:00:00,0,1009.907692,24,94.38461538,23,24,2.076923077,0.046153846,0.230769231,0,-0.1,7.5,24,152.6886171,0,0
"July 22, 2024",0:00:00,1:00:00,0,1009.238462,24,95,23,23.92307692,1.692307692,0.153846154,1.938461538,0,0.1,7.75,1,149.138265,0,0
"July 22, 2024",1:00:00,2:00:00,0,1008.792308,24,95,23.23076923,23.84615385,1.384615385,0.030769231,0.446153846,0,-0.1,7.75,2,139.9306595,0,0
"July 22, 2024",2:00:00,3:00:00,0,1008.846154,24,95,23.84615385,24,1.538461538,0,0,0,0.1,7.75,3,128.1045887,0,0
"July 22, 2024",3:00:00,4:00:00,0,1008.807692,24.23076923,95,23.53846154,24,0.846153846,0.015384615,0.015384615,0,-0.1,7.75,4,115.0876241,0,0
"July 22, 2024",4:00:00,5:00:00,0,1008.746154,25,95.07692308,24,24,1.307692308,0.015384615,0.076923077,0,0,7.75,5,101.4866625,0,0
"July 22, 2024",5:00:00,6:00:00,0.461538462,1008.838462,25,95,24,24,1.923076923,0,0,0,0,7.75,6,87.58317949,0.461538462,1
"July 22, 2024",6:00:00,7:00:00,18.38461538,1009.076923,25,95.23076923,24,24.15384615,1.615384615,0,0,0,0.2,7.75,7,73.53212192,18.38461538,1
"July 22, 2024",7:00:00,8:00:00,76.92307692,1009.307692,25.46153846,94.84615385,24.61538462,24.84615385,2,0,0,0.307692308,-0.2,7.75,8,59.4465628,76.92307692,1
"July 22, 2024",8:00:00,9:00:00,294.6923077,1008.684615,27.38461538,88.07692308,25.07692308,25.53846154,3.846153846,0,0,2.538461538,0.3,7.75,9,45.45760482,294.6923077,1
"July 22, 2024",9:00:00,10:00:00,536.4615385,1007.930769,29.76923077,75.92307692,25,26,8.538461538,0,0,5.384615385,0.2,7.75,10,31.8313862,536.4615385,1
"July 22, 2024",10:00:00,11:00:00,668.5384615,1007.8,30.15384615,74.84615385,25.23076923,26.23076923,6.692307692,0,0,7.461538462,0.2,7.75,11,19.48211943,668.5384615,1
"July 22, 2024",11:00:00,12:00:00,716.5384615,1007.523077,30.92307692,73.61538462,25.69230769,26.69230769,8.846153846,0,0,8.307692308,0,7.75,12,12.96315488,716.5384615,1
"July 22, 2024",12:00:00,13:00:00,753.6153846,1006.823077,31.23076923,73.61538462,26,27.07692308,7,0,0,8.307692308,-0.2,7.75,13,19.48211943,753.6153846,1
"July 22, 2024",13:00:00,14:00:00,561.3076923,1006.153846,31.76923077,71.53846154,26,27,6.769230769,0,0,6,0.1,7.75,14,31.8313862,561.3076923,1
"July 22, 2024",14:00:00,15:00:00,446.5384615,1005.515385,32,71.61538462,26,27,7.692307692,0,0,4.076923077,0,7.75,15,45.45760482,446.5384615,1
"July 22, 2024",15:00:00,16:00:00,353.7692308,1005.092308,31.69230769,73.61538462,26.38461538,27.38461538,8.615384615,0,0,2.461538462,-0.1,7.75,16,59.4465628,353.7692308,1
"July 22, 2024",16:00:00,17:00:00,98.30769231,1005.6,30.76923077,77.38461538,26.30769231,27.15384615,7.923076923,0,0,0.769230769,0.2,7.75,17,73.53212192,98.30769231,1
"July 22, 2024",17:00:00,18:00:00,20.38461538,1006.5,30,81.61538462,26,27,8.384615385,0,0,0,-0.3,7.75,18,87.58317949,20.38461538,1
"July 22, 2024",18:00:00,19:00:00,0,1007.207692,29.07692308,84.07692308,26,27,6.230769231,0,0,0,-0.1,7.75,19,101.4866625,0,0
"July 22, 2024",19:00:00,20:00:00,0,1008.030769,29,85.84615385,26.30769231,27,7.076923077,0,0,0,0.4,7.75,20,115.0876241,0,0
"July 22, 2024",20:00:00,21:00:00,0,1008.476923,28.46153846,85,25.69230769,26.23076923,7.230769231,0.369230769,11.41538462,0,-0.1,7.75,21,128.1045887,0,0
"July 22, 2024",21:00:00,22:00:00,0,1009.107692,26.07692308,91.07692308,24.53846154,25,3.615384615,0.738461538,16.27692308,0,-0.6,7.75,22,139.9306595,0,0
"July 22, 2024",22:00:00,23:00:00,0,1008.615385,25.76923077,92.23076923,24.38461538,24.61538462,3.384615385,0.230769231,5.861538462,0,0.2,7.75,23,149.138265,0,0
"July 22, 2024",23:00:00,0:00:00,0,1008.523077,25.92307692,93.30769231,24.53846154,24.92307692,4.692307692,0,0,0,0.3,7.75,24,152.8954451,0,0
"July 23, 2024",0:00:00,1:00:00,0,1008.084615,25.61538462,92.15384615,24,24.30769231,7.153846154,0,0,0,-0.2,7.75,1,149.3222698,0,0
"July 23, 2024",1:00:00,2:00:00,0,1007.323077,25.92307692,91,24,24,6.384615385,0,0,0,0.1,7.75,2,140.0659178,0,0
"July 23, 2024",2:00:00,3:00:00,0,1006.269231,26,90,24,24.61538462,4.538461538,0,0,0,-0.2,7.75,3,128.2006109,0,0
"July 23, 2024",3:00:00,4:00:00,0,1006.069231,25.69230769,89.92307692,24,24,1.538461538,0,0,0,-0.3,7.75,4,115.1545598,0,0
"July 23, 2024",4:00:00,5:00:00,0,1006.392308,25.07692308,89.38461538,23.38461538,24,2.307692308,0,0,0,0.1,7.75,5,101.5307977,0,0
"July 23, 2024",5:00:00,6:00:00,3.307692308,1006.715385,25.46153846,86.61538462,22.92307692,23.84615385,1.538461538,0,0,0,-0.1,7.75,6,87.60782308,3.307692308,1
"July 23, 2024",6:00:00,7:00:00,52.38461538,1007.507692,25.38461538,86.84615385,23,23.69230769,1.384615385,0,0,0,0.1,7.75,7,73.53837426,52.38461538,1
"July 23, 2024",7:00:00,8:00:00,173.2307692,1007.892308,26.61538462,83.61538462,23.53846154,24.30769231,1.307692308,0,0,1.153846154,0.1,7.75,8,59.43336957,173.2307692,1
"July 23, 2024",8:00:00,9:00:00,305.5384615,1007.876923,28.69230769,80.23076923,24.92307692,25.76923077,2.692307692,0,0,2.461538462,0.4,7.75,9,45.42074182,305.5384615,1
"July 23, 2024",9:00:00,10:00:00,563.0769231,1007.907692,29.38461538,77,25,26,5.769230769,0,0,5.538461538,-0.3,7.75,10,31.75983113,563.0769231,1
"July 23, 2024",10:00:00,11:00:00,709.9230769,1007.676923,30.76923077,71.92307692,25.07692308,26.07692308,5.076923077,0,0,7.769230769,0.3,7.75,11,19.34706871,709.9230769,1
"July 23, 2024",11:00:00,12:00:00,657.3846154,1007.3,31.92307692,65.92307692,24.69230769,26.07692308,6.846153846,0,0,7.692307692,0.2,7.75,12,12.75039039,657.3846154,1
"July 23, 2024",12:00:00,13:00:00,616.1538462,1006.884615,31.23076923,67.23076923,24.46153846,25.92307692,9.230769231,0,0,6.923076923,-0.1,7.75,13,19.34706871,616.1538462,1
"July 23, 2024",13:00:00,14:00:00,516.4615385,1006.346154,31.30769231,69.23076923,25,26,10.84615385,0,0,5.307692308,0.3,7.75,14,31.75983113,516.4615385,1
"July 23, 2024",14:00:00,15:00:00,295.8461538,1005.7,30.84615385,74.15384615,25.53846154,26.53846154,8.923076923,0,0,2.769230769,-0.7,7.75,15,45.42074182,295.8461538,1
"July 23, 2024",15:00:00,16:00:00,306,1005.153846,31,72.84615385,25.61538462,26.76923077,5.153846154,0,0,1.923076923,0.2,7.75,16,59.43336957,306,1
"July 23, 2024",16:00:00,17:00:00,114.1538462,1005.738462,31,70.69230769,25,26,6.076923077,0,0,0.461538462,-0.2,7.75,17,73.53837426,114.1538462,1
"July 23, 2024",17:00:00,18:00:00,19.38461538,1006.476923,30.38461538,73.07692308,25,26,3.538461538,0,0,0,-0.1,7.75,18,87.60782308,19.38461538,1
"July 23, 2024",18:00:00,19:00:00,0,1006.7,30,75.38461538,25,26,2.769230769,0,0,0,0.1,7.75,19,101.5307977,0,0
"July 23, 2024",19:00:00,20:00:00,0,1007.238462,29.30769231,82.61538462,25.92307692,26.92307692,6.076923077,0,0,0,0.2,7.75,20,115.1545598,0,0
"July 23, 2024",20:00:00,21:00:00,0,1007.907692,29,85.92307692,26,27,7,0,0,0,0.6,7.75,21,128.2006109,0,0
"July 23, 2024",21:00:00,22:00:00,0,1008.192308,29,82.84615385,25.61538462,26.53846154,9.846153846,0,0,0,-0.4,7.75,22,140.0659178,0,0
"July 23, 2024",22:00:00,23:00:00,0,1008.2,29,80.07692308,25,26,3.846153846,0,0,0,-0.7,7.75,23,149.3222698,0,0
"July 23, 2024",23:00:00,0:00:00,0,1007.438462,28.76923077,81.92307692,25,26,4.153846154,0,0,0,0.6,7.75,24,153.1082096,0,0
"July 24, 2024",0:00:00,1:00:00,0,1006.692308,27.84615385,84.30769231,24.84615385,25.84615385,4.230769231,0,0,0,-0.4,7.75,1,149.5110024,0,0
"July 24, 2024",1:00:00,2:00:00,0,1006,27.92307692,79.92307692,23.92307692,24.76923077,3.076923077,0,0,0,0.1,7.75,2,140.2043224,0,0
"July 24, 2024",2:00:00,3:00:00,0,1005.523077,27.30769231,80.84615385,24,24.92307692,3.615384615,0,0,0,-0.2,7.75,3,128.2987674,0,0
"July 24, 2024",3:00:00,4:00:00,0,1006.076923,27,83,23.92307692,24.38461538,1.846153846,0,0,0,0,7.75,4,115.2229948,0,0
"July 24, 2024",4:00:00,5:00:00,0,1006.2,26.92307692,80.76923077,23,24,1.846153846,0,0,0,0,7.75,5,101.5759905,0,0
"July 24, 2024",5:00:00,6:00:00,5.307692308,1006.769231,26.15384615,82.07692308,23,24,0.461538462,0,0,0,0,7.75,6,87.63318087,5.307692308,1
"July 24, 2024",6:00:00,7:00:00,69.92307692,1007.484615,27,83.30769231,23.76923077,24,1.538461538,0,0,0.076923077,0.1,7.75,7,73.54504219,69.92307692,1
"July 24, 2024",7:00:00,8:00:00,213.2307692,1008.261538,27.84615385,79.23076923,24,24.69230769,1.923076923,0,0,1.461538462,0.1,7.75,8,59.42029647,213.2307692,1
"July 24, 2024",8:00:00,9:00:00,426.4615385,1008.007692,29.61538462,74,24.38461538,25.61538462,5,0,0,3.230769231,0.2,7.75,9,45.38364848,426.4615385,1
"July 24, 2024",9:00:00,10:00:00,561.5384615,1007.246154,30,72.69230769,24.53846154,25.76923077,6.461538462,0,0,5.230769231,0,7.75,10,31.68748243,561.5384615,1
"July 24, 2024",10:00:00,11:00:00,698.1538462,1006.838462,31,71.23076923,25.15384615,26.23076923,8.153846154,0,0,7.461538462,0.2,7.75,11,19.20969932,698.1538462,1
"July 24, 2024",11:00:00,12:00:00,755.5384615,1006.269231,31,71.30769231,24.92307692,26.07692308,12.15384615,0,0,8.153846154,0.4,7.75,12,12.53175249,755.5384615,1
"July 24, 2024",12:00:00,13:00:00,781.6923077,1005.753846,30.92307692,68.53846154,24.46153846,26,11.46153846,0,0,8.307692308,-0.3,7.75,13,19.20969932,781.6923077,1
"July 24, 2024",13:00:00,14:00:00,696.3846154,1004.946154,31.30769231,64.84615385,24,25.61538462,10.84615385,0,0,6.923076923,0,7.75,14,31.68748243,696.3846154,1
"July 24, 2024",14:00:00,15:00:00,582.4615385,1004.461538,31.15384615,67.84615385,24.61538462,26,11.76923077,0,0,4.846153846,0.4,7.75,15,45.38364848,582.4615385,1
"July 24, 2024",15:00:00,16:00:00,343.1538462,1004.584615,30.69230769,71.61538462,25,26,13.92307692,0,0,2.307692308,-0.1,7.75,16,59.42029647,343.1538462,1
"July 24, 2024",16:00:00,17:00:00,100.3846154,1005.061538,30,75.23076923,25,26,12.92307692,0,0,0.384615385,-0.2,7.75,17,73.54504219,100.3846154,1
"July 24, 2024",17:00:00,18:00:00,15.76923077,1005.653846,29.92307692,75.53846154,25,26,11.23076923,0,0,0,0.2,7.75,18,87.63318087,15.76923077,1
"July 24, 2024",18:00:00,19:00:00,0,1005.861538,29.07692308,79.76923077,25.46153846,26,12.46153846,0,0,0,0,7.75,19,101.5759905,0,0
"July 24, 2024",19:00:00,20:00:00,0,1006.407692,29,81.84615385,25.76923077,26.61538462,11.46153846,0,0,0,-0.3,7.75,20,115.2229948,0,0
"July 24, 2024",20:00:00,21:00:00,0,1007.2,29,82.23076923,26,27,6.769230769,0,0,0,-0.3,7.75,21,128.2987674,0,0
"July 24, 2024",21:00:00,22:00:00,0,1007.6,29,83.53846154,26,26.76923077,7.153846154,0,0,0,0.1,7.75,22,140.2043224,0,0
"July 24, 2024",22:00:00,23:00:00,0,1007.661538,29,85.38461538,26,26.92307692,7.538461538,0,0,0,0,7.75,23,149.5110024,0,0
"July 24, 2024",23:00:00,0:00:00,0,1007.123077,28.46153846,87.46153846,26,26.92307692,5.538461538,0,0,0,-0.3,7.75,24,153.3268475,0,0
"July 25, 2024",0:00:00,1:00:00,0,1006.530769,28,88,26,26.15384615,5.615384615,0,0,0,0.1,7.75,1,149.7043713,0,0
"July 25, 2024",1:00:00,2:00:00,0,1005.784615,28,88,26,26,5,0,0,0,-0.1,7.75,2,140.3457779,0,0
"July 25, 2024",2:00:00,3:00:00,0,1005.4,28,86.30769231,25.53846154,25.92307692,4.076923077,0,0,0,0,7.75,3,128.3989837,0,0
"July 25, 2024",3:00:00,4:00:00,0,1004.938462,28,81.07692308,24.23076923,25,4.307692308,0,0,0,0.1,7.75,4,115.292879,0,0
"July 25, 2024",4:00:00,5:00:00,0,1004.815385,28,83.84615385,24.61538462,25.53846154,2,0,0,0,-0.4,7.75,5,101.6222137,0,0
"July 25, 2024",5:00:00,6:00:00,5.230769231,1004.730769,27.15384615,87.69230769,25,26,0.846153846,0,0,0,0.1,7.75,6,87.65924774,5.230769231,1
"July 25, 2024",6:00:00,7:00:00,82.53846154,1005.284615,27.07692308,88,25,26,2,0,0,0.230769231,0.1,7.75,7,73.55214335,82.53846154,1
"July 25, 2024",7:00:00,8:00:00,269.1538462,1005.992308,28.92307692,81.23076923,25.07692308,26,4.153846154,0,0,1.538461538,0.1,7.75,8,59.40738712,269.1538462,1
"July 25, 2024",8:00:00,9:00:00,241.7692308,1006.492308,29.76923077,77.30769231,25.15384615,26,4.384615385,0,0,2.307692308,0.1,7.75,9,45.34640187,241.7692308,1
"July 25, 2024",9:00:00,10:00:00,307.8461538,1006.430769,30.07692308,76.46153846,25.23076923,26.15384615,4.692307692,0,0,3.384615385,-0.1,7.75,10,31.61446617,307.8461538,1
"July 25, 2024",10:00:00,11:00:00,465.8461538,1006.307692,30.84615385,74.07692308,26,26.92307692,5.230769231,0,0,5.538461538,0.4,7.75,11,19.0701986,465.8461538,1
"July 25, 2024",11:00:00,12:00:00,640.9230769,1005.930769,31.30769231,72.46153846,26,27,7.769230769,0,0,7.615384615,-0.1,7.75,12,12.30730596,640.9230769,1
"July 25, 2024",12:00:00,13:00:00,845.3076923,1005.169231,31.69230769,71.53846154,26,27,9.230769231,0,0,8.769230769,0.3,7.75,13,19.0701986,845.3076923,1
"July 25, 2024",13:00:00,14:00:00,690.2307692,1004.376923,31.07692308,74.07692308,26,27,11,0,0,6.461538462,0,7.75,14,31.61446617,690.2307692,1
"July 25, 2024",14:00:00,15:00:00,583.9230769,1003.9,31.15384615,74.84615385,26,27.07692308,9.923076923,0,0,4.769230769,0.2,7.75,15,45.34640187,583.9230769,1
"July 25, 2024",15:00:00,16:00:00,409.0769231,1003.8,31,75.61538462,26,27,11.46153846,0,0,2.538461538,-0.2,7.75,16,59.40738712,409.0769231,1
"July 25, 2024",16:00:00,17:00:00,202.3846154,1004.407692,30.30769231,78.07692308,26,27,12.30769231,0,0,0.923076923,0.1,7.75,17,73.55214335,202.3846154,1
"July 25, 2024",17:00:00,18:00:00,34.92307692,1005.276923,29.76923077,80.46153846,26,26.92307692,12,0,0,0,-0.1,7.75,18,87.65924774,34.92307692,1
"July 25, 2024",18:00:00,19:00:00,0,1006.061538,29,82.07692308,26,26.84615385,9.615384615,0,0,0,-0.1,7.75,19,101.6222137,0,0
"July 25, 2024",19:00:00,20:00:00,0,1006.8,29,83.61538462,26,27,9.076923077,0,0,0,-0.2,7.75,20,115.292879,0,0
"July 25, 2024",20:00:00,21:00:00,0,1007.515385,29,85.15384615,26,27,8,0,0,0,0.2,7.75,21,128.3989837,0,0
"July 25, 2024",21:00:00,22:00:00,0,1007.861538,29,86,26,27,9.230769231,0,0,0,-0.1,7.75,22,140.3457779,0,0
"July 25, 2024",22:00:00,23:00:00,0,1008.276923,29,86,26,27,6.307692308,0,0,0,0,7.75,23,149.7043713,0,0
